,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/P90,Ast/P90,G+A/P90,G-PK/P90,G+A-PK/P90,xG,npxG,xA,npxG+xA,xG/P90,xA/P90,xG+xA/P90,npxG/P90,npxG+xA/P90
104,Adam Marušić,me MNE,DF,29-318,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.05,0.04,0.09,0.05,0.09
105,Patric,es ESP,DF,29-136,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
106,Alessio Romagnoli,it ITA,DF,27-231,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
107,Sergej Milinković-Savić,rs SRB,MF,27-185,3,3,254.0,2.8,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.71,0.71,0.0,0.71,0.4,0.4,0.8,1.1,0.14,0.27,0.4,0.14,0.4
108,Manuel Lazzari,it ITA,DF,28-275,3,3,242.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
109,Felipe Anderson,br BRA,FW,29-138,3,3,235.0,2.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,0.3,0.3,0.3,0.6,0.1,0.12,0.22,0.1,0.22
110,Mattia Zaccagni,it ITA,FW,27-076,3,3,228.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09
111,Danilo Cataldi,it ITA,MF,28-025,3,3,208.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06
112,Ivan Provedel,it ITA,GK,28-167,3,2,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Matías Vecino,uy URU,MF,31-007,3,2,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
114,Toma Bašić,hr CRO,MF,25-279,2,1,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
115,Luís Maximiano,pt POR,GK,23-238,1,1,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Luis Alberto,es ESP,MF,29-337,3,0,68.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.32,0.0,1.32,1.32,1.32,0.1,0.1,0.1,0.2,0.15,0.11,0.26,0.15,0.26
117,Pedro,es ESP,FW,35-034,2,0,54.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.67,1.67,3.33,1.67,3.33,0.0,0.0,0.1,0.1,0.08,0.13,0.22,0.08,0.22
118,Marcos Antônio,br BRA,MF,22-079,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Elseid Hysaj,al ALB,DF,28-192,2,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
120,Matteo Cancellieri,it ITA,FW,20-200,3,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.14,0.25,0.39,0.14,0.39
121,Marius Adamonis,lt LTU,GK,25-110,0,0,,,,,,,,,,,,,,,,,,,,,,,
122,Marco Bertini,it ITA,MF,20-024,0,0,,,,,,,,,,,,,,,,,,,,,,,
123,Nicolò Casale,it ITA,DF,24-198,0,0,,,,,,,,,,,,,,,,,,,,,,,
124,Mario Gila,es ESP,DF,22-002,0,0,,,,,,,,,,,,,,,,,,,,,,,
125,Dimitrije Kamenović,rs SRB,DF,22-046,0,0,,,,,,,,,,,,,,,,,,,,,,,
126,Federico Magro,it ITA,GK,17-233,0,0,,,,,,,,,,,,,,,,,,,,,,,
127,Raúl Moro,es ESP,FW,19-269,0,0,,,,,,,,,,,,,,,,,,,,,,,
128,Ștefan Radu,ro ROU,DF,35-313,0,0,,,,,,,,,,,,,,,,,,,,,,,
129,Luka Romero,ar ARG,MF,17-286,0,0,,,,,,,,,,,,,,,,,,,,,,,
130,Teun Koopmeiners,nl NED,MF,24-184,3,3,270.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,0.1,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06
131,Juan Musso,ar ARG,GK,28-117,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03
132,Marten de Roon,nl NED,MF,31-155,3,3,270.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
133,Rafael Tolói,it ITA,DF,31-325,3,3,251.0,2.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,0.8,0.8,0.1,0.8,0.28,0.02,0.3,0.28,0.3
134,Duván Zapata,co COL,FW,31-152,3,3,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.08,0.02,0.1,0.08,0.1
135,Hans Hateboer,nl NED,DF,28-234,3,3,245.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.03,0.36,0.39,0.03,0.39
136,Caleb Okoli,it ITA,DF,21-049,3,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04
137,Merih Demiral,tr TUR,DF,24-179,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Berat Djimsiti,al ALB,DF,29-193,2,2,171.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Joakim Mæhle,dk DEN,DF,25-103,3,2,161.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,0.9,0.9,0.2,1.1,0.53,0.09,0.62,0.53,0.62
140,Mario Pašalić,hr CRO,MF,27-203,2,2,154.0,1.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,0.58,0.2,0.2,0.7,0.9,0.1,0.43,0.53,0.1,0.53
141,Ruslan Malinovskyi,ua UKR,"FW,MF",29-119,3,2,145.0,1.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.62,0.62,1.24,0.62,1.24,0.2,0.2,0.6,0.8,0.15,0.36,0.51,0.15,0.51
142,Luis Muriel,co COL,FW,31-137,3,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.04,0.18,0.21,0.04,0.21
143,Ademola Lookman,ng NGA,"FW,MF",24-315,3,1,91.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,0.4,0.4,0.0,0.4,0.4,0.01,0.41,0.4,0.41
144,Brandon Soppy,fr FRA,DF,20-191,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
145,Nadir Zortea,it ITA,DF,23-073,3,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
146,Éderson,br BRA,"MF,FW",23-055,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.48,0.0,0.48,0.48,0.48
147,Giorgio Scalvini,it ITA,"DF,MF",18-263,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Jeremie Boga,ci CIV,FW,25-240,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.22,0.53,0.75,0.22,0.75
149,Rasmus Højlund,dk DEN,FW,19-208,0,0,,,,,,,,,,,,,,,,,,,,,,,
150,Francesco Rossi,it ITA,GK,31-126,0,0,,,,,,,,,,,,,,,,,,,,,,,
151,Matteo Ruggeri,it ITA,DF,20-051,0,0,,,,,,,,,,,,,,,,,,,,,,,
152,Marco Sportiello,it ITA,GK,30-113,0,0,,,,,,,,,,,,,,,,,,,,,,,
153,Vanja Milinković-Savić,rs SRB,GK,25-192,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Ricardo Rodríguez,ch SUI,DF,30-006,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.03,0.06,0.02,0.06
155,Samuele Ricci,it ITA,MF,21-010,3,3,269.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.2,0.2,0.3,0.5,0.08,0.09,0.17,0.08,0.17
156,Nemanja Radonjić,rs SRB,"FW,MF",26-197,3,3,255.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,1.9,1.9,0.9,2.8,0.67,0.33,1.0,0.67,1.0
157,Karol Linetty,pl POL,MF,27-210,3,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.7,0.21,0.06,0.26,0.21,0.26
158,Antonio Sanabria,py PAR,FW,26-180,3,3,247.0,2.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.36,0.36,0.73,0.36,0.73,1.3,1.3,0.7,2.0,0.49,0.25,0.74,0.49,0.74
159,Wilfried Singo,ci CIV,DF,21-249,3,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.22,0.0,0.22,0.22,0.22
160,Ola Aina,ng NGA,DF,25-327,3,3,235.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.02,0.16,0.18,0.02,0.18
161,Nikola Vlašić,hr CRO,"FW,MF",24-331,3,2,225.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,0.7,0.7,0.2,0.9,0.28,0.09,0.37,0.28,0.37
162,Koffi Djidji,ci CIV,DF,29-274,3,2,202.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.08,0.08,0.0,0.08
163,Alessandro Buongiorno,it ITA,DF,23-086,2,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Perr Schuurs,nl NED,DF,22-278,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Michel Ndary Adopo,fr FRA,DF,22-043,1,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Aleksei Miranchuk,ru RUS,FW,26-318,1,1,45.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.4,0.4,0.2,0.6,0.74,0.48,1.22,0.74,1.22
167,Mërgim Vojvoda,xk KVX,DF,27-211,1,0,35.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,0.0,2.57,0.0,0.0,0.8,0.8,0.0,2.1,2.1,0.0,2.1
168,Valentino Lazaro,at AUT,DF,26-160,2,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Saša Lukić,rs SRB,MF,26-018,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
170,Pietro Pellegri,it ITA,FW,21-167,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
171,Jacopo Segre,it ITA,DF,25-195,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Demba Seck,sn SEN,MF,21-202,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Emirhan İlkhan,tr TUR,MF,18-091,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Brian Bayeye,fr FRA,DF,22-062,0,0,,,,,,,,,,,,,,,,,,,,,,,
175,Etrit Berisha,al ALB,GK,33-174,0,0,,,,,,,,,,,,,,,,,,,,,,,
176,Matt Garbett,nz NZL,MF,20-140,0,0,,,,,,,,,,,,,,,,,,,,,,,
177,Luca Gemello,it ITA,GK,22-059,0,0,,,,,,,,,,,,,,,,,,,,,,,
178,Sebastian Wade,es ESP,DF,19-144,0,0,,,,,,,,,,,,,,,,,,,,,,,
179,Gleison Bremer,br BRA,DF,25-166,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07
180,Danilo,br BRA,DF,31-047,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.11,0.11,0.0,0.11
181,Dušan Vlahović,rs SRB,FW,22-215,3,3,265.0,2.9,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.02,0.0,1.02,0.68,0.68,1.7,0.9,0.1,0.9,0.57,0.02,0.59,0.3,0.32
182,Manuel Locatelli,it ITA,MF,24-235,3,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,0.04,0.02,0.04
183,Juan Cuadrado,co COL,"FW,MF",34-097,3,3,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.22,0.01,0.22,0.22,0.22
184,Alex Sandro,br BRA,DF,31-217,3,3,195.0,2.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,0.2,0.2,0.01,0.09,0.1,0.01,0.1
185,Filip Kostić,rs SRB,"FW,MF",29-303,3,2,210.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.1,0.05,0.15,0.1,0.15
186,Mattia Perin,it ITA,GK,29-294,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Weston McKennie,us USA,MF,24-003,3,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
188,Adrien Rabiot,fr FRA,MF,27-150,2,2,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.07,0.06,0.13,0.07,0.13
189,Mattia De Sciglio,it ITA,DF,29-315,3,1,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
190,Fabio Miretti,it ITA,MF,19-028,3,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.08,0.16,0.24,0.08,0.24
191,Denis Zakaria,ch SUI,MF,25-284,2,1,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Leonardo Bonucci,it ITA,DF,35-122,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.07,0.0,0.07
193,Daniele Rugani,it ITA,DF,28-033,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Wojciech Szczęsny,pl POL,GK,32-135,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Ángel Di María,ar ARG,"MF,FW",34-198,1,1,65.0,0.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.38,1.38,2.77,1.38,2.77,0.1,0.1,0.0,0.1,0.18,0.0,0.18,0.18,0.18
196,Nicolò Rovella,it ITA,MF,20-270,3,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.23,0.0,0.23,0.23,0.23
197,Moise Kean,it ITA,FW,22-184,2,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.38,0.66,1.04,0.38,1.04
198,Matìas Soulé,ar ARG,MF,19-138,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.39,0.0,0.39,0.39,0.39
199,Arkadiusz Milik,pl POL,FW,28-184,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Cosimo Marco Da Graca,it ITA,FW,20-122,0,0,,,,,,,,,,,,,,,,,,,,,,,
201,Nicolò Fagioli,it ITA,MF,21-200,0,0,,,,,,,,,,,,,,,,,,,,,,,
202,Giovanni Garofani,it ITA,GK,19-315,0,0,,,,,,,,,,,,,,,,,,,,,,,
203,Federico Gatti,it ITA,DF,24-068,0,0,,,,,,,,,,,,,,,,,,,,,,,
204,Carlo Pinsoglio,it ITA,GK,32-168,0,0,,,,,,,,,,,,,,,,,,,,,,,
205,Pierluigi Gollini,it ITA,GK,27-166,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Nikola Milenković,rs SRB,DF,24-323,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.15,0.01,0.17,0.15,0.17
207,Luka Jović,rs SRB,FW,24-251,3,3,266.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34,0.0,0.34,0.34,0.34,0.7,0.7,0.1,0.8,0.22,0.05,0.27,0.22,0.27
208,Giacomo Bonaventura,it ITA,MF,33-009,3,3,248.0,2.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,0.7,0.7,0.1,0.7,0.24,0.03,0.26,0.24,0.26
209,Lucas Martínez Quarta,ar ARG,DF,26-113,3,3,248.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
